#Benchmark	Runtime	CPU Frequency(MHz)	CPU Voltage(V)	CPU Power(W)	CPU Temperature(C)
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.069000	55
sleep	600.0104462040	1200000	1.100000	0.071000	56
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.069000	57
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.069000	58
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	57
sleep	600.0104462040	1200000	1.100000	0.070000	54
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.068000	54
sleep	600.0104462040	1200000	1.100000	0.070000	57
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.069000	57
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	58
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.069000	54
sleep	600.0104462040	1200000	1.100000	0.070000	55
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.068000	53
sleep	600.0104462040	1200000	1.100000	0.069000	57
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	57
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.068000	56
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.070000	56
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.069000	57
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.068000	57
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.076000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.092000	55
sleep	600.0104462040	1200000	1.100000	0.068000	54
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.068000	53
sleep	600.0104462040	1200000	1.100000	0.068000	56
sleep	600.0104462040	1200000	1.100000	0.071000	50
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	57
sleep	600.0104462040	1200000	1.100000	0.070000	50
sleep	600.0104462040	1200000	1.100000	0.069000	50
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.068000	57
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.068000	50
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.074000	51
sleep	600.0104462040	1200000	1.100000	0.069000	54
sleep	600.0104462040	1200000	1.100000	0.070000	55
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.072000	53
sleep	600.0104462040	1200000	1.100000	0.070000	56
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.068000	57
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	58
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.068000	54
sleep	600.0104462040	1200000	1.100000	0.068000	56
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.069000	57
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.071000	58
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.069000	58
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.070000	54
sleep	600.0104462040	1200000	1.100000	0.070000	56
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.071000	57
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.068000	58
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	58
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	56
sleep	600.0104462040	1200000	1.100000	0.068000	55
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.072000	52
sleep	600.0104462040	1200000	1.100000	0.069000	54
sleep	600.0104462040	1200000	1.100000	0.071000	57
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.070000	58
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.072000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.076000	53
sleep	600.0104462040	1200000	1.100000	0.096000	58
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.069000	59
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.083000	52
sleep	600.0104462040	1200000	1.100000	0.069000	55
sleep	600.0104462040	1200000	1.100000	0.070000	56
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.069000	54
sleep	600.0104462040	1200000	1.100000	0.071000	57
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.068000	53
sleep	600.0104462040	1200000	1.100000	0.070000	58
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.069000	58
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.068000	57
sleep	600.0104462040	1200000	1.100000	0.070000	54
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	54
sleep	600.0104462040	1200000	1.100000	0.069000	56
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.071000	53
sleep	600.0104462040	1200000	1.100000	0.069000	57
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.072000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.068000	58
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.071000	58
sleep	600.0104462040	1200000	1.100000	0.071000	53
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	54
sleep	600.0104462040	1200000	1.100000	0.070000	55
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.068000	53
sleep	600.0104462040	1200000	1.100000	0.068000	56
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.071000	57
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.068000	58
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.068000	58
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	55
sleep	600.0104462040	1200000	1.100000	0.070000	56
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	54
sleep	600.0104462040	1200000	1.100000	0.076000	59
sleep	600.0104462040	1200000	1.100000	0.097000	63
sleep	600.0104462040	1200000	1.100000	0.091000	59
sleep	600.0104462040	1200000	1.100000	0.095000	59
sleep	600.0104462040	1200000	1.100000	0.070000	59
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.074000	53
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.069000	54
sleep	600.0104462040	1200000	1.100000	0.071000	59
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.071000	59
sleep	600.0104462040	1200000	1.100000	0.070000	54
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.089000	53
sleep	600.0104462040	1200000	1.100000	0.070000	55
sleep	600.0104462040	1200000	1.100000	0.071000	57
sleep	600.0104462040	1200000	1.100000	0.072000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	53
sleep	600.0104462040	1200000	1.100000	0.070000	58
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.071000	53
sleep	600.0104462040	1200000	1.100000	0.070000	58
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.070000	56
sleep	600.0104462040	1200000	1.100000	0.071000	55
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.069000	54
sleep	600.0104462040	1200000	1.100000	0.070000	57
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.078000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.069000	58
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.072000	52
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.069000	58
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.069000	56
sleep	600.0104462040	1200000	1.100000	0.070000	54
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.068000	54
sleep	600.0104462040	1200000	1.100000	0.069000	56
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.069000	53
sleep	600.0104462040	1200000	1.100000	0.069000	57
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.069000	58
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.068000	58
sleep	600.0104462040	1200000	1.100000	0.071000	53
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.069000	52
sleep	600.0104462040	1200000	1.100000	0.068000	54
sleep	600.0104462040	1200000	1.100000	0.070000	55
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.068000	53
sleep	600.0104462040	1200000	1.100000	0.068000	57
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.068000	57
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.070000	57
sleep	600.0104462040	1200000	1.100000	0.070000	50
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	54
sleep	600.0104462040	1200000	1.100000	0.069000	55
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.071000	51
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.068000	52
sleep	600.0104462040	1200000	1.100000	0.068000	56
sleep	600.0104462040	1200000	1.100000	0.069000	50
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.070000	52
sleep	600.0104462040	1200000	1.100000	0.068000	57
sleep	600.0104462040	1200000	1.100000	0.067000	50
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.068000	51
sleep	600.0104462040	1200000	1.100000	0.069000	51
sleep	600.0104462040	1200000	1.100000	0.068000	57
sleep	600.0104462040	1200000	1.100000	0.069000	50
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0104462040	1200000	1.100000	0.070000	51
sleep	600.0217133040	1100000	1.100000	0.108000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.058000	52
sleep	600.0217133040	1100000	1.100000	0.063000	57
sleep	600.0217133040	1100000	1.100000	0.058000	50
sleep	600.0217133040	1100000	1.100000	0.060000	50
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.067000	52
sleep	600.0217133040	1100000	1.100000	0.091000	56
sleep	600.0217133040	1100000	1.100000	0.059000	50
sleep	600.0217133040	1100000	1.100000	0.063000	50
sleep	600.0217133040	1100000	1.100000	0.063000	51
sleep	600.0217133040	1100000	1.100000	0.083000	51
sleep	600.0217133040	1100000	1.100000	0.060000	55
sleep	600.0217133040	1100000	1.100000	0.058000	53
sleep	600.0217133040	1100000	1.100000	0.060000	50
sleep	600.0217133040	1100000	1.100000	0.060000	50
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.058000	52
sleep	600.0217133040	1100000	1.100000	0.071000	56
sleep	600.0217133040	1100000	1.100000	0.059000	50
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.058000	53
sleep	600.0217133040	1100000	1.100000	0.059000	55
sleep	600.0217133040	1100000	1.100000	0.060000	50
sleep	600.0217133040	1100000	1.100000	0.061000	50
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.058000	57
sleep	600.0217133040	1100000	1.100000	0.059000	50
sleep	600.0217133040	1100000	1.100000	0.058000	50
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.058000	52
sleep	600.0217133040	1100000	1.100000	0.059000	56
sleep	600.0217133040	1100000	1.100000	0.059000	50
sleep	600.0217133040	1100000	1.100000	0.059000	50
sleep	600.0217133040	1100000	1.100000	0.059000	50
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.058000	56
sleep	600.0217133040	1100000	1.100000	0.060000	53
sleep	600.0217133040	1100000	1.100000	0.060000	50
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.058000	52
sleep	600.0217133040	1100000	1.100000	0.058000	57
sleep	600.0217133040	1100000	1.100000	0.059000	50
sleep	600.0217133040	1100000	1.100000	0.058000	50
sleep	600.0217133040	1100000	1.100000	0.057000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.056000	54
sleep	600.0217133040	1100000	1.100000	0.058000	55
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.056000	51
sleep	600.0217133040	1100000	1.100000	0.058000	52
sleep	600.0217133040	1100000	1.100000	0.060000	57
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.059000	53
sleep	600.0217133040	1100000	1.100000	0.060000	55
sleep	600.0217133040	1100000	1.100000	0.060000	50
sleep	600.0217133040	1100000	1.100000	0.060000	50
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.059000	57
sleep	600.0217133040	1100000	1.100000	0.058000	50
sleep	600.0217133040	1100000	1.100000	0.058000	50
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.060000	52
sleep	600.0217133040	1100000	1.100000	0.058000	56
sleep	600.0217133040	1100000	1.100000	0.058000	50
sleep	600.0217133040	1100000	1.100000	0.060000	50
sleep	600.0217133040	1100000	1.100000	0.056000	51
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.059000	55
sleep	600.0217133040	1100000	1.100000	0.060000	53
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.059000	50
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.059000	52
sleep	600.0217133040	1100000	1.100000	0.058000	57
sleep	600.0217133040	1100000	1.100000	0.056000	51
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.059000	54
sleep	600.0217133040	1100000	1.100000	0.059000	55
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.060000	52
sleep	600.0217133040	1100000	1.100000	0.058000	57
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.061000	51
sleep	600.0217133040	1100000	1.100000	0.058000	52
sleep	600.0217133040	1100000	1.100000	0.060000	54
sleep	600.0217133040	1100000	1.100000	0.060000	56
sleep	600.0217133040	1100000	1.100000	0.059000	51
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.059000	52
sleep	600.0217133040	1100000	1.100000	0.059000	52
sleep	600.0217133040	1100000	1.100000	0.059000	58
sleep	600.0217133040	1100000	1.100000	0.058000	51
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.060000	52
sleep	600.0217133040	1100000	1.100000	0.060000	52
sleep	600.0217133040	1100000	1.100000	0.059000	53
sleep	600.0217133040	1100000	1.100000	0.058000	57
sleep	600.0217133040	1100000	1.100000	0.060000	51
sleep	600.0217133040	1100000	1.100000	0.060000	52
sleep	600.0217133040	1100000	1.100000	0.060000	52
sleep	600.0217133040	1100000	1.100000	0.059000	52
sleep	600.0217133040	1100000	1.100000	0.059000	58
sleep	600.0217133040	1100000	1.100000	0.060000	54
sleep	600.0217133040	1100000	1.100000	0.059000	52
sleep	600.0217133040	1100000	1.100000	0.060000	52
sleep	600.0217133040	1100000	1.100000	0.060000	52
sleep	600.0217133040	1100000	1.100000	0.059000	53
sleep	600.0217133040	1100000	1.100000	0.058000	58
sleep	600.0217133040	1100000	1.100000	0.059000	52
